,File_Name,ID,Class,sample_rate,num_channel,bit_depth
4195,452.wav,452,jackhammer,44100,2,FLOAT
4196,3909.wav,3909,street_music,48000,2,PCM_24
4197,4900.wav,4900,drilling,44100,2,PCM_16
4198,334.wav,334,jackhammer,48000,2,PCM_24
4199,453.wav,453,dog_bark,96000,2,PCM_24
4200,8685.wav,8685,drilling,44100,2,PCM_16
4201,1879.wav,1879,siren,44100,1,PCM_16
4202,335.wav,335,air_conditioner,48000,2,PCM_24
4203,447.wav,447,engine_idling,96000,2,PCM_24
4204,8691.wav,8691,street_music,44100,2,PCM_16
4205,6864.wav,6864,jackhammer,44100,2,PCM_16
4206,6694.wav,6694,car_horn,44100,2,PCM_16
4207,4083.wav,4083,children_playing,44100,2,PCM_16
4208,3934.wav,3934,siren,44100,1,PCM_16
4209,2394.wav,2394,children_playing,44100,2,PCM_16
4210,309.wav,309,siren,48000,2,PCM_16
4211,1689.wav,1689,street_music,44100,2,PCM_24
4212,2380.wav,2380,car_horn,44100,2,PCM_16
4213,4097.wav,4097,engine_idling,44100,1,PCM_24
4214,5389.wav,5389,engine_idling,48000,2,PCM_16
4215,3920.wav,3920,engine_idling,48000,2,FLOAT
4216,8646.wav,8646,engine_idling,44100,2,PCM_16
4217,3075.wav,3075,street_music,44100,2,PCM_16
4218,7213.wav,7213,jackhammer,44100,2,FLOAT
4219,6119.wav,6119,drilling,96000,2,PCM_24
4220,7207.wav,7207,jackhammer,48000,2,PCM_24
4221,3061.wav,3061,street_music,48000,2,PCM_24
4222,5376.wav,5376,dog_bark,44100,2,PCM_16
4223,2419.wav,2419,dog_bark,44100,2,PCM_16
4224,4068.wav,4068,street_music,44100,2,PCM_24
4225,7561.wav,7561,air_conditioner,44100,2,PCM_24
4226,484.wav,484,children_playing,44100,2,PCM_24
4227,6131.wav,6131,air_conditioner,48000,2,PCM_24
4228,1886.wav,1886,siren,48000,2,PCM_16
4229,4726.wav,4726,drilling,24000,2,PCM_16
4230,5438.wav,5438,street_music,48000,2,PCM_24
4231,4732.wav,4732,siren,48000,2,PCM_16
4232,2343.wav,2343,engine_idling,44100,2,PCM_16
4233,1892.wav,1892,children_playing,44100,2,PCM_16
4234,8108.wav,8108,street_music,44100,2,PCM_16
4235,6643.wav,6643,siren,44100,2,PCM_16
4236,2425.wav,2425,air_conditioner,44100,2,PCM_16
4237,4054.wav,4054,engine_idling,48000,2,PCM_24
4238,137.wav,137,jackhammer,48000,2,PCM_16
4239,889.wav,889,gun_shot,44100,2,PCM_16
4240,651.wav,651,siren,44100,2,PCM_16
4241,2800.wav,2800,street_music,48000,2,PCM_16
4242,8493.wav,8493,jackhammer,44100,2,PCM_16
4243,645.wav,645,car_horn,44100,2,PCM_16
4244,7978.wav,7978,siren,48000,2,PCM_16
4245,123.wav,123,drilling,44100,1,PCM_16
4246,3288.wav,3288,jackhammer,48000,2,PCM_24
4247,2196.wav,2196,street_music,44100,2,PCM_24
4248,2828.wav,2828,siren,48000,2,PCM_24
4249,4281.wav,4281,siren,44100,2,PCM_16
4250,7788.wav,7788,engine_idling,44100,1,PCM_24
4251,6496.wav,6496,siren,44100,2,PCM_16
4252,7944.wav,7944,dog_bark,44100,1,PCM_16
4253,679.wav,679,engine_idling,44100,2,PCM_16
4254,5835.wav,5835,air_conditioner,44100,2,PCM_16
4255,2182.wav,2182,gun_shot,48000,2,PCM_24
4256,8322.wav,8322,jackhammer,44100,2,PCM_24
4257,1460.wav,1460,engine_idling,44100,2,PCM_16
4258,2169.wav,2169,children_playing,44100,2,PCM_24
4259,3277.wav,3277,engine_idling,48000,2,PCM_16
4260,6469.wav,6469,jackhammer,44100,2,PCM_16
4261,1306.wav,1306,jackhammer,44100,2,PCM_16
4262,692.wav,692,children_playing,48000,2,PCM_24
4263,8444.wav,8444,air_conditioner,48000,2,PCM_24
4264,7777.wav,7777,dog_bark,44100,2,PCM_16
4265,686.wav,686,siren,48000,2,PCM_16
4266,1312.wav,1312,engine_idling,44100,2,PCM_16
4267,8450.wav,8450,drilling,44100,2,PCM_16
4268,5174.wav,5174,air_conditioner,44100,2,PCM_24
4269,5612.wav,5612,jackhammer,44100,2,PCM_16
4270,7005.wav,7005,drilling,44100,2,PCM_16
4271,6333.wav,6333,drilling,44100,1,PCM_24
4272,36.wav,36,siren,48000,2,PCM_16
4273,6455.wav,6455,air_conditioner,44100,2,PCM_24
4274,7993.wav,7993,drilling,24000,2,PCM_16
4275,876.wav,876,engine_idling,48000,1,PCM_24
4276,4242.wav,4242,street_music,44100,2,PCM_24
4277,4256.wav,4256,air_conditioner,48000,2,PCM_16
4278,3539.wav,3539,air_conditioner,44100,2,PCM_16
4279,5148.wav,5148,jackhammer,48000,1,PCM_24
4280,6441.wav,6441,air_conditioner,48000,2,PCM_16
4281,22.wav,22,air_conditioner,44100,2,PCM_16
4282,7039.wav,7039,children_playing,48000,2,PCM_24
4283,1448.wav,1448,drilling,44100,2,PCM_16
4284,6327.wav,6327,drilling,44100,2,PCM_24
4285,2141.wav,2141,siren,44100,2,PCM_16
4286,4530.wav,4530,children_playing,44100,2,PCM_24
4287,7818.wav,7818,drilling,22050,1,PCM_U8
4288,2960.wav,2960,siren,48000,2,PCM_24
4289,2974.wav,2974,street_music,48000,2,PCM_24
4290,6284.wav,6284,street_music,44100,2,PCM_16
4291,4493.wav,4493,siren,44100,2,PCM_16
4292,2784.wav,2784,car_horn,44100,2,PCM_16
4293,7824.wav,7824,children_playing,44100,2,PCM_16
4294,719.wav,719,jackhammer,96000,2,PCM_24
4295,7830.wav,7830,gun_shot,48000,2,PCM_24
4296,2790.wav,2790,jackhammer,44100,2,PCM_16
4297,5799.wav,5799,siren,48000,2,PCM_24
4298,4487.wav,4487,siren,44100,2,PCM_16
4299,5941.wav,5941,engine_idling,44100,2,PCM_16
4300,6290.wav,6290,drilling,44100,2,PCM_16
4301,5772.wav,5772,siren,48000,2,PCM_24
4302,3465.wav,3465,drilling,44100,2,PCM_16
4303,1272.wav,1272,engine_idling,44100,2,PCM_16
4304,8524.wav,8524,gun_shot,44100,2,PCM_16
4305,7617.wav,7617,street_music,48000,2,PCM_16
4306,6509.wav,6509,children_playing,44100,2,PCM_16
4307,3471.wav,3471,jackhammer,44100,2,PCM_16
4308,3317.wav,3317,siren,44100,2,PCM_16
4309,2009.wav,2009,gun_shot,48000,2,PCM_16
4310,1500.wav,1500,engine_idling,48000,2,PCM_24
4311,7171.wav,7171,street_music,44100,2,PCM_16
4312,4450.wav,4450,air_conditioner,44100,2,PCM_24
4313,5996.wav,5996,dog_bark,44100,2,PCM_16
4314,6247.wav,6247,dog_bark,48000,2,PCM_16
4315,1528.wav,1528,dog_bark,96000,2,PCM_24
4316,7159.wav,7159,jackhammer,44100,2,PCM_16
4317,6521.wav,6521,street_music,44100,2,PCM_24
4318,5028.wav,5028,dog_bark,44100,2,PCM_16
4319,2747.wav,2747,car_horn,96000,1,PCM_24
4320,3459.wav,3459,drilling,44100,2,PCM_16
4321,916.wav,916,engine_idling,44100,2,PCM_24
4322,8518.wav,8518,jackhammer,96000,2,PCM_24
4323,6535.wav,6535,children_playing,44100,2,PCM_16
4324,4444.wav,4444,jackhammer,44100,2,PCM_16
4325,5982.wav,5982,jackhammer,44100,2,PCM_16
4326,527.wav,527,street_music,44100,2,PCM_16
4327,8097.wav,8097,dog_bark,48000,2,PCM_24
4328,4861.wav,4861,siren,48000,2,PCM_16
4329,255.wav,255,children_playing,44100,2,PCM_16
4330,1919.wav,1919,air_conditioner,44100,2,PCM_24
4331,6910.wav,6910,children_playing,44100,2,PCM_16
4332,533.wav,533,drilling,44100,2,PCM_16
4333,3868.wav,3868,siren,48000,2,PCM_24
4334,6938.wav,6938,jackhammer,44100,2,FLOAT
4335,2586.wav,2586,air_conditioner,44100,2,PCM_24
4336,3840.wav,3840,street_music,96000,2,PCM_24
4337,3698.wav,3698,dog_bark,48000,1,PCM_16
4338,6086.wav,6086,siren,44100,1,PCM_16
4339,7398.wav,7398,street_music,44100,2,PCM_16
4340,269.wav,269,jackhammer,44100,2,PCM_16
4341,6092.wav,6092,drilling,44100,2,PCM_16
4342,1925.wav,1925,car_horn,44100,2,PCM_16
4343,4685.wav,4685,jackhammer,44100,1,PCM_16
4344,2592.wav,2592,siren,44100,2,PCM_24
4345,3854.wav,3854,street_music,48000,2,PCM_24
4346,1070.wav,1070,engine_idling,44100,2,PCM_16
4347,7401.wav,7401,drilling,44100,2,PCM_16
4348,5216.wav,5216,air_conditioner,44100,2,PCM_24
4349,5570.wav,5570,drilling,96000,1,PCM_24
4350,3101.wav,3101,street_music,44100,2,PCM_24
4351,7367.wav,7367,siren,48000,2,PCM_24
4352,282.wav,282,street_music,48000,1,PCM_16
4353,1716.wav,1716,street_music,44100,2,PCM_24
4354,6079.wav,6079,air_conditioner,44100,2,PCM_16
4355,1702.wav,1702,dog_bark,44100,2,PCM_16
4356,5564.wav,5564,engine_idling,44100,1,PCM_24
4357,3115.wav,3115,street_music,44100,2,PCM_24
4358,5202.wav,5202,street_music,48000,2,PCM_24
4359,8726.wav,8726,dog_bark,44100,2,PCM_16
4360,4134.wav,4134,drilling,44100,2,PCM_16
4361,2545.wav,2545,engine_idling,44100,2,PCM_24
4362,3883.wav,3883,children_playing,44100,2,PCM_16
4363,6723.wav,6723,street_music,44100,2,PCM_16
4364,8068.wav,8068,air_conditioner,44100,2,PCM_24
4365,4652.wav,4652,siren,44100,2,PCM_16
4366,5558.wav,5558,siren,44100,2,PCM_16
4367,2237.wav,2237,engine_idling,44100,1,PCM_16
4368,4646.wav,4646,street_music,44100,2,PCM_24
4369,6051.wav,6051,gun_shot,48000,2,PCM_24
4370,6737.wav,6737,street_music,44100,2,PCM_16
4371,1058.wav,1058,jackhammer,44100,2,PCM_16
4372,7429.wav,7429,car_horn,44100,2,PCM_16
4373,4650.wav,4650,children_playing,48000,2,PCM_16
4374,4888.wav,4888,street_music,48000,2,PCM_24
4375,6047.wav,6047,jackhammer,44100,2,PCM_16
4376,1728.wav,1728,dog_bark,48000,2,PCM_24
4377,7359.wav,7359,engine_idling,44100,2,PCM_16
4378,6721.wav,6721,air_conditioner,44100,2,PCM_16
4379,5228.wav,5228,drilling,44100,2,PCM_16
4380,3881.wav,3881,jackhammer,44100,2,PCM_16
4381,2547.wav,2547,engine_idling,48000,2,PCM_24
4382,3659.wav,3659,engine_idling,48000,2,PCM_16
4383,3895.wav,3895,air_conditioner,48000,2,PCM_24
4384,2553.wav,2553,dog_bark,44100,2,PCM_24
4385,4122.wav,4122,children_playing,44100,2,PCM_16
4386,6735.wav,6735,dog_bark,44100,2,PCM_16
4387,6053.wav,6053,jackhammer,48000,2,PCM_16
4388,2235.wav,2235,air_conditioner,44100,2,PCM_24
4389,1714.wav,1714,air_conditioner,48000,2,PCM_24
4390,280.wav,280,street_music,44100,2,PCM_16
4391,3103.wav,3103,car_horn,48000,2,PCM_16
4392,5572.wav,5572,engine_idling,44100,2,PCM_16
4393,5214.wav,5214,siren,48000,2,PCM_16
4394,7403.wav,7403,engine_idling,44100,2,PCM_16
4395,1072.wav,1072,children_playing,44100,2,PCM_16
4396,7417.wav,7417,siren,44100,2,PCM_16
4397,8724.wav,8724,children_playing,48000,2,PCM_24
4398,1066.wav,1066,air_conditioner,48000,2,PCM_16
4399,5200.wav,5200,jackhammer,44100,2,FLOAT
4400,3671.wav,3671,air_conditioner,44100,2,PCM_16
4401,3117.wav,3117,children_playing,44100,2,PCM_16
4402,2209.wav,2209,street_music,48000,2,PCM_24
4403,5566.wav,5566,children_playing,44100,2,PCM_16
4404,8042.wav,8042,air_conditioner,44100,2,PCM_16
4405,1933.wav,1933,siren,44100,2,PCM_16
4406,4693.wav,4693,drilling,48000,2,PCM_16
4407,3842.wav,3842,car_horn,16000,1,PCM_16
4408,2584.wav,2584,children_playing,44100,2,PCM_16
4409,519.wav,519,engine_idling,48000,2,PCM_24
4410,5599.wav,5599,children_playing,48000,2,PCM_16
4411,1927.wav,1927,air_conditioner,44100,2,PCM_16
4412,4877.wav,4877,engine_idling,48000,2,PCM_16
4413,8095.wav,8095,street_music,44100,2,PCM_16
4414,525.wav,525,children_playing,96000,2,PCM_24
4415,6906.wav,6906,street_music,44100,2,PCM_16
4416,6912.wav,6912,street_music,44100,2,PCM_16
4417,8081.wav,8081,drilling,96000,2,PCM_24
4418,4863.wav,4863,dog_bark,44100,1,PCM_16
4419,6523.wav,6523,engine_idling,44100,2,PCM_16
4420,900.wav,900,air_conditioner,44100,2,PCM_16
4421,8268.wav,8268,children_playing,44100,2,PCM_16
4422,6245.wav,6245,drilling,44100,2,PCM_16
4423,2023.wav,2023,jackhammer,48000,2,PCM_24
4424,5994.wav,5994,jackhammer,48000,2,PCM_16
4425,5758.wav,5758,car_horn,48000,2,PCM_24
4426,2037.wav,2037,children_playing,44100,2,PCM_16
4427,5980.wav,5980,air_conditioner,48000,2,PCM_24
4428,4446.wav,4446,street_music,44100,2,PCM_16
4429,6537.wav,6537,drilling,44100,2,PCM_24
4430,7629.wav,7629,jackhammer,44100,2,PCM_16
4431,914.wav,914,car_horn,44100,2,PCM_16
4432,2989.wav,2989,dog_bark,44100,2,PCM_16
4433,4320.wav,4320,children_playing,48000,1,PCM_24
4434,2751.wav,2751,engine_idling,44100,2,PCM_16
4435,1270.wav,1270,street_music,44100,2,PCM_24
4436,7601.wav,7601,air_conditioner,48000,2,PCM_16
4437,3467.wav,3467,drilling,96000,2,PCM_16
4438,2779.wav,2779,children_playing,44100,2,PCM_16
4439,5770.wav,5770,jackhammer,44100,2,PCM_16
4440,3301.wav,3301,children_playing,44100,2,PCM_16
4441,1516.wav,1516,car_horn,44100,2,PCM_24
4442,6279.wav,6279,engine_idling,44100,2,PCM_16
4443,1502.wav,1502,gun_shot,44100,2,PCM_16
4444,5764.wav,5764,jackhammer,44100,2,PCM_16
4445,3473.wav,3473,street_music,44100,2,PCM_16
4446,5002.wav,5002,dog_bark,44100,2,PCM_16
4447,8526.wav,8526,children_playing,48000,1,PCM_16
4448,928.wav,928,car_horn,44100,2,PCM_16
4449,7826.wav,7826,car_horn,16000,1,PCM_16
4450,5957.wav,5957,jackhammer,44100,2,PCM_16
4451,4491.wav,4491,jackhammer,48000,2,PCM_16
4452,6286.wav,6286,gun_shot,44100,2,PCM_16
4453,7198.wav,7198,jackhammer,48000,2,PCM_24
4454,6292.wav,6292,children_playing,44100,2,PCM_16
4455,5943.wav,5943,dog_bark,96000,2,PCM_16
4456,4485.wav,4485,jackhammer,48000,2,PCM_16
4457,2792.wav,2792,jackhammer,96000,2,PCM_24
4458,2962.wav,2962,street_music,48000,2,PCM_24
4459,727.wav,727,street_music,48000,2,PCM_24
4460,8297.wav,8297,air_conditioner,44100,2,PCM_16
4461,8283.wav,8283,siren,44100,2,PCM_16
4462,733.wav,733,dog_bark,44100,2,PCM_16
4463,2976.wav,2976,drilling,44100,2,PCM_16
4464,874.wav,874,children_playing,44100,2,PCM_16
4465,1338.wav,1338,street_music,44100,2,PCM_16
4466,6457.wav,6457,jackhammer,44100,2,PCM_16
4467,6331.wav,6331,engine_idling,44100,2,PCM_16
4468,4526.wav,4526,air_conditioner,44100,2,PCM_24
4469,2157.wav,2157,jackhammer,44100,2,FLOAT
4470,5638.wav,5638,siren,48000,2,PCM_16
4471,4532.wav,4532,siren,48000,2,PCM_16
4472,8308.wav,8308,jackhammer,44100,2,PCM_16
4473,860.wav,860,engine_idling,48000,2,PCM_16
4474,7985.wav,7985,engine_idling,48000,2,PCM_24
4475,20.wav,20,engine_idling,44100,2,PCM_16
4476,6443.wav,6443,car_horn,44100,2,PCM_16
4477,2625.wav,2625,jackhammer,48000,2,PCM_24
4478,4254.wav,4254,drilling,96000,2,PCM_24
4479,8446.wav,8446,air_conditioner,44100,2,PCM_24
4480,848.wav,848,car_horn,44100,2,PCM_16
4481,7775.wav,7775,siren,48000,2,PCM_16
4482,690.wav,690,street_music,44100,2,PCM_16
4483,3275.wav,3275,car_horn,48000,2,PCM_16
4484,1462.wav,1462,street_music,44100,2,PCM_16
4485,7013.wav,7013,air_conditioner,48000,2,PCM_16
4486,6319.wav,6319,air_conditioner,44100,2,PCM_24
4487,8334.wav,8334,children_playing,44100,2,PCM_16
4488,7007.wav,7007,engine_idling,48000,2,PCM_16
4489,3261.wav,3261,children_playing,44100,2,PCM_24
4490,5610.wav,5610,dog_bark,44100,2,PCM_24
4491,5176.wav,5176,car_horn,48000,1,PCM_24
4492,2619.wav,2619,car_horn,96000,2,PCM_24
4493,3507.wav,3507,dog_bark,48000,1,PCM_16
4494,7761.wav,7761,air_conditioner,44100,2,PCM_16
4495,1310.wav,1310,engine_idling,48000,2,PCM_16
4496,684.wav,684,drilling,44100,2,PCM_16
4497,7952.wav,7952,dog_bark,44100,2,PCM_16
4498,2194.wav,2194,car_horn,44100,2,PCM_16
4499,1489.wav,1489,dog_bark,44100,2,PCM_16
4500,2180.wav,2180,car_horn,48000,2,PCM_24
4501,5837.wav,5837,children_playing,44100,2,PCM_16
4502,4297.wav,4297,street_music,44100,2,PCM_16
4503,5189.wav,5189,jackhammer,96000,2,PCM_24
4504,7946.wav,7946,children_playing,44100,2,PCM_24
4505,6480.wav,6480,children_playing,44100,2,PCM_16
4506,8485.wav,8485,dog_bark,48000,2,PCM_16
4507,135.wav,135,engine_idling,48000,2,PCM_24
4508,121.wav,121,jackhammer,44100,2,PCM_16
4509,8491.wav,8491,air_conditioner,44100,2,PCM_16
4510,2802.wav,2802,air_conditioner,44100,2,PCM_16
4511,4724.wav,4724,street_music,44100,2,PCM_16
4512,6133.wav,6133,air_conditioner,48000,2,PCM_16
4513,6655.wav,6655,siren,48000,2,PCM_16
4514,8678.wav,8678,drilling,48000,2,PCM_16
4515,2433.wav,2433,dog_bark,48000,2,PCM_24
4516,4056.wav,4056,gun_shot,96000,2,PCM_24
4517,3739.wav,3739,engine_idling,44100,2,PCM_16
4518,2427.wav,2427,jackhammer,44100,2,FLOAT
4519,5348.wav,5348,dog_bark,44100,2,PCM_24
4520,6641.wav,6641,engine_idling,44100,2,PCM_16
4521,1890.wav,1890,siren,48000,1,PCM_16
4522,1648.wav,1648,jackhammer,44100,2,PCM_24
4523,4730.wav,4730,air_conditioner,44100,2,PCM_24
4524,7211.wav,7211,engine_idling,48000,2,PCM_24
4525,8122.wav,8122,street_music,44100,2,PCM_16
4526,1660.wav,1660,drilling,44100,1,PCM_16
4527,5406.wav,5406,air_conditioner,44100,2,PCM_24
4528,2369.wav,2369,air_conditioner,44100,2,PCM_16
4529,3077.wav,3077,air_conditioner,44100,2,PCM_24
4530,4718.wav,4718,engine_idling,44100,2,PCM_16
4531,3711.wav,3711,street_music,48000,2,PCM_24
4532,5360.wav,5360,dog_bark,44100,2,PCM_16
4533,1106.wav,1106,children_playing,48000,2,PCM_16
4534,7577.wav,7577,children_playing,48000,2,PCM_24
4535,8644.wav,8644,dog_bark,44100,2,PCM_16
4536,486.wav,486,engine_idling,48000,2,PCM_24
4537,1112.wav,1112,street_music,44100,2,PCM_16
4538,7563.wav,7563,street_music,44100,2,PCM_16
4539,8650.wav,8650,dog_bark,44100,2,PCM_16
4540,5374.wav,5374,jackhammer,44100,2,FLOAT
4541,5412.wav,5412,jackhammer,48000,2,PCM_16
4542,3063.wav,3063,children_playing,48000,2,PCM_24
4543,7205.wav,7205,jackhammer,48000,2,PCM_16
4544,1674.wav,1674,jackhammer,44100,2,PCM_16
4545,1847.wav,1847,drilling,44100,2,PCM_24
4546,3936.wav,3936,air_conditioner,48000,2,PCM_24
4547,4081.wav,4081,air_conditioner,44100,2,PCM_16
4548,6696.wav,6696,gun_shot,44100,2,PCM_16
4549,479.wav,479,street_music,44100,2,PCM_16
4550,4095.wav,4095,siren,48000,2,PCM_16
4551,2382.wav,2382,drilling,44100,2,PCM_16
4552,1853.wav,1853,dog_bark,44100,2,PCM_16
4553,4903.wav,4903,dog_bark,44100,2,PCM_16
4554,337.wav,337,dog_bark,96000,2,PCM_24
4555,6872.wav,6872,gun_shot,48000,2,PCM_16
4556,6866.wav,6866,dog_bark,44100,2,PCM_16
4557,8693.wav,8693,car_horn,44100,2,PCM_16
4558,445.wav,445,jackhammer,96000,2,PCM_24
4559,323.wav,323,jackhammer,44100,2,PCM_16
4560,4917.wav,4917,air_conditioner,48000,2,PCM_24
4561,444.wav,444,car_horn,44100,2,PCM_16
4562,4916.wav,4916,dog_bark,48000,2,PCM_24
4563,322.wav,322,siren,44100,2,PCM_16
4564,336.wav,336,drilling,44100,2,PCM_16
4565,4902.wav,4902,street_music,44100,2,PCM_16
4566,450.wav,450,street_music,44100,2,PCM_16
4567,4094.wav,4094,air_conditioner,44100,2,PCM_24
4568,6683.wav,6683,children_playing,48000,2,PCM_16
4569,3089.wav,3089,street_music,48000,1,PCM_16
4570,7589.wav,7589,air_conditioner,48000,2,PCM_24
4571,4080.wav,4080,gun_shot,48000,2,PCM_16
4572,8651.wav,8651,siren,48000,2,PCM_24
4573,1113.wav,1113,drilling,44100,2,PCM_16
4574,1675.wav,1675,children_playing,48000,2,PCM_24
4575,8137.wav,8137,siren,44100,2,PCM_16
4576,7204.wav,7204,air_conditioner,44100,2,PCM_16
4577,3062.wav,3062,children_playing,44100,2,PCM_16
4578,2368.wav,2368,jackhammer,44100,2,PCM_16
4579,5407.wav,5407,children_playing,48000,2,PCM_16
4580,1661.wav,1661,air_conditioner,44100,2,PCM_24
4581,7576.wav,7576,children_playing,48000,2,PCM_24
4582,493.wav,493,car_horn,16000,1,PCM_16
4583,6668.wav,6668,car_horn,48000,2,PCM_24
4584,5361.wav,5361,dog_bark,48000,1,PCM_16
4585,6898.wav,6898,siren,48000,2,PCM_24
4586,6640.wav,6640,street_music,44100,2,PCM_24
4587,3738.wav,3738,jackhammer,96000,2,PCM_16
4588,4057.wav,4057,car_horn,44100,2,PCM_16
4589,2340.wav,2340,jackhammer,96000,2,PCM_24
4590,1649.wav,1649,jackhammer,96000,2,PCM_24
4591,1891.wav,1891,dog_bark,44100,2,PCM_16
4592,6132.wav,6132,drilling,44100,2,PCM_16
4593,4725.wav,4725,engine_idling,44100,2,PCM_16
4594,2354.wav,2354,children_playing,44100,2,PCM_16
4595,2432.wav,2432,children_playing,44100,2,PCM_16
4596,8679.wav,8679,engine_idling,48000,1,PCM_24
4597,6654.wav,6654,street_music,44100,2,PCM_24
4598,120.wav,120,street_music,44100,2,PCM_16
4599,646.wav,646,street_music,44100,2,PCM_16
4600,8484.wav,8484,engine_idling,48000,2,PCM_24
4601,652.wav,652,car_horn,44100,2,PCM_16
4602,134.wav,134,children_playing,48000,2,PCM_24
4603,1488.wav,1488,car_horn,44100,2,PCM_16
4604,5188.wav,5188,jackhammer,48000,2,PCM_16
4605,5822.wav,5822,drilling,44100,2,PCM_16
4606,2195.wav,2195,air_conditioner,44100,2,PCM_16
4607,5611.wav,5611,street_music,44100,2,PCM_16
4608,7006.wav,7006,drilling,44100,2,PCM_16
4609,8335.wav,8335,jackhammer,48000,2,PCM_24
4610,1477.wav,1477,gun_shot,44100,2,PCM_16
4611,6318.wav,6318,siren,16000,2,PCM_U8
4612,685.wav,685,engine_idling,44100,2,PCM_16
4613,1311.wav,1311,children_playing,44100,2,PCM_16
4614,8453.wav,8453,jackhammer,44100,2,PCM_24
4615,5177.wav,5177,engine_idling,48000,2,PCM_16
4616,1305.wav,1305,siren,44100,2,PCM_16
4617,691.wav,691,engine_idling,48000,2,PCM_24
4618,8447.wav,8447,dog_bark,48000,1,PCM_16
4619,849.wav,849,street_music,48000,1,PCM_16
4620,7012.wav,7012,drilling,44100,2,PCM_16
4621,5605.wav,5605,car_horn,96000,2,PCM_24
4622,6324.wav,6324,air_conditioner,44100,2,PCM_16
4623,2142.wav,2142,jackhammer,48000,2,PCM_24
4624,4255.wav,4255,street_music,24000,2,PCM_16
4625,2624.wav,2624,jackhammer,48000,2,PCM_16
4626,6442.wav,6442,jackhammer,48000,2,PCM_16
4627,6456.wav,6456,car_horn,44100,2,PCM_16
4628,35.wav,35,gun_shot,48000,2,PCM_24
4629,1339.wav,1339,street_music,44100,2,PCM_16
4630,7990.wav,7990,jackhammer,44100,2,PCM_16
4631,875.wav,875,jackhammer,44100,2,PCM_16
4632,7748.wav,7748,street_music,44100,2,PCM_16
4633,4241.wav,4241,air_conditioner,48000,2,PCM_16
4634,5639.wav,5639,dog_bark,44100,2,PCM_24
4635,2156.wav,2156,street_music,44100,2,PCM_16
4636,3248.wav,3248,dog_bark,48000,1,PCM_16
4637,4527.wav,4527,children_playing,48000,2,PCM_24
4638,8282.wav,8282,engine_idling,44100,1,PCM_24
4639,732.wav,732,gun_shot,48000,2,PCM_16
4640,726.wav,726,children_playing,44100,2,PCM_16
4641,2963.wav,2963,dog_bark,44100,2,PCM_16
4642,8296.wav,8296,children_playing,44100,2,PCM_16
4643,5942.wav,5942,children_playing,44100,2,PCM_16
4644,6293.wav,6293,engine_idling,44100,2,PCM_16
4645,7833.wav,7833,street_music,24000,2,PCM_16
4646,3499.wav,3499,siren,48000,2,PCM_16
4647,2787.wav,2787,jackhammer,48000,2,PCM_16
4648,7827.wav,7827,gun_shot,48000,2,PCM_24
4649,6287.wav,6287,street_music,44100,2,PCM_16
4650,4490.wav,4490,air_conditioner,48000,2,PCM_24
4651,5765.wav,5765,car_horn,44100,2,PCM_16
4652,1503.wav,1503,siren,44100,1,PCM_16
4653,7172.wav,7172,air_conditioner,44100,2,PCM_24
4654,8241.wav,8241,drilling,44100,2,PCM_16
4655,7614.wav,7614,car_horn,44100,2,PCM_16
4656,8527.wav,8527,engine_idling,44100,2,PCM_16
4657,929.wav,929,dog_bark,48000,2,PCM_24
4658,1265.wav,1265,dog_bark,48000,2,PCM_24
4659,5003.wav,5003,siren,48000,2,PCM_24
4660,5017.wav,5017,gun_shot,48000,2,PCM_24
4661,7600.wav,7600,jackhammer,44100,2,PCM_16
4662,1271.wav,1271,jackhammer,96000,2,PCM_24
4663,6278.wav,6278,dog_bark,44100,2,PCM_16
4664,1517.wav,1517,children_playing,48000,2,PCM_24
4665,5771.wav,5771,street_music,48000,2,PCM_24
4666,3328.wav,3328,jackhammer,44100,2,PCM_16
4667,2036.wav,2036,jackhammer,44100,2,PCM_16
4668,2750.wav,2750,jackhammer,44100,2,PCM_16
4669,2988.wav,2988,siren,44100,2,PCM_16
4670,915.wav,915,dog_bark,48000,2,PCM_16
4671,1259.wav,1259,air_conditioner,48000,2,PCM_24
4672,6536.wav,6536,dog_bark,96000,2,PCM_16
4673,901.wav,901,dog_bark,44100,2,PCM_16
4674,6522.wav,6522,air_conditioner,48000,2,PCM_16
4675,2744.wav,2744,jackhammer,44100,2,PCM_16
4676,4335.wav,4335,jackhammer,48000,2,PCM_24
4677,4453.wav,4453,dog_bark,44100,2,PCM_16
4678,5995.wav,5995,gun_shot,44100,2,PCM_16
4679,2022.wav,2022,children_playing,48000,2,PCM_16
4680,6244.wav,6244,dog_bark,44100,2,PCM_16
4681,8080.wav,8080,street_music,44100,2,PCM_16
4682,242.wav,242,engine_idling,44100,1,PCM_24
4683,6907.wav,6907,children_playing,44100,2,PCM_16
4684,524.wav,524,siren,48000,2,PCM_24
4685,1098.wav,1098,children_playing,48000,2,PCM_24
4686,6091.wav,6091,dog_bark,44100,2,PCM_16
4687,4686.wav,4686,air_conditioner,44100,2,PCM_24
4688,5598.wav,5598,siren,48000,2,PCM_16
4689,4692.wav,4692,engine_idling,44100,2,PCM_16
4690,6085.wav,6085,engine_idling,44100,2,PCM_16
4691,1932.wav,1932,jackhammer,96000,2,PCM_24
4692,2585.wav,2585,jackhammer,44100,2,PCM_16
4693,3843.wav,3843,engine_idling,48000,2,PCM_24
